,days_left,DummyEconomy,price
284675,36,0,51707
284681,36,0,51707
284713,37,0,48795
284715,37,0,48795
284723,37,0,51707
284725,37,0,51707
284731,37,0,51707
284737,37,0,51707
284780,38,0,51707
284782,38,0,51707
284790,38,0,51707
284793,38,0,51707
284811,39,0,36660
284839,39,0,51707
284842,39,0,51707
284849,39,0,51707
284877,40,0,48795
284895,40,0,51707
284897,40,0,51707
284904,40,0,51707
284906,40,0,51707
284945,41,0,51707
284946,41,0,51707
284952,41,0,51707
284971,42,0,36660
284982,42,0,48795
284984,42,0,48795
284994,42,0,51707
284996,42,0,51707
285002,42,0,51707
285044,43,0,51707
285046,43,0,51707
285052,43,0,51707
285098,44,0,51707
285100,44,0,51707
285106,44,0,51707
285138,45,0,48795
285158,45,0,51707
285160,45,0,51707
285167,45,0,51707
285183,46,0,36660
285210,46,0,51707
285212,46,0,51707
285216,46,0,51707
285245,47,0,48795
285260,47,0,51707
285262,47,0,51707
285266,47,0,51707
285267,47,0,51707
285310,48,0,51707
285312,48,0,51707
285316,48,0,51707
285344,49,0,48795
285345,49,0,48795
285361,49,0,51707
285363,49,0,51707
285367,49,0,51707
285404,2,0,62221
285405,2,0,62221
285408,2,0,62221
285409,2,0,62221
285433,3,0,58292
285434,3,0,58292
285437,3,0,62221
285438,3,0,62221
285469,4,0,51595
285471,4,0,51595
285477,4,0,51595
285515,5,0,51595
285517,5,0,51595
285523,5,0,51595
285525,5,0,51595
285558,6,0,51595
285560,6,0,51595
285566,6,0,51595
285568,6,0,51595
285598,7,0,51595
285600,7,0,51595
285606,7,0,51595
285608,7,0,51595
285642,8,0,51595
285644,8,0,51595
285648,8,0,51595
285683,9,0,51595
285685,9,0,51595
285691,9,0,51595
285693,9,0,51595
285731,10,0,51595
285732,10,0,51595
285737,10,0,51595
285738,10,0,51595
285774,11,0,51595
285777,11,0,51595
285784,11,0,51595
285818,12,0,51595
285820,12,0,51595
285826,12,0,51595
285828,12,0,51595
285861,13,0,51595
285863,13,0,51595
285869,13,0,51595
285871,13,0,51595
285903,14,0,51595
285905,14,0,51595
285911,14,0,51595
285913,14,0,51595
285944,15,0,51595
285946,15,0,51595
285952,15,0,51595
285954,15,0,51595
285987,16,0,51595
285989,16,0,51595
285995,16,0,51595
285997,16,0,51595
286022,17,0,51595
286024,17,0,51595
286030,17,0,51595
286032,17,0,51595
286071,18,0,51595
286074,18,0,51595
286081,18,0,51595
286093,19,0,40843
286094,19,0,40843
286116,19,0,51595
286117,19,0,51595
286122,19,0,51595
286123,19,0,51595
286161,20,0,51595
286163,20,0,51595
286169,20,0,51595
286171,20,0,51595
286179,20,0,71389
286182,21,0,40843
286194,21,0,49042
286207,21,0,51595
286209,21,0,51595
286215,21,0,51595
286217,21,0,51595
286255,22,0,51595
286257,22,0,51595
286263,22,0,51595
286265,22,0,51595
286277,23,0,40843
286278,23,0,40843
286308,23,0,51595
286310,23,0,51595
286316,23,0,51595
286318,23,0,51595
286343,24,0,51595
286345,24,0,51595
286351,24,0,51595
286353,24,0,51595
286414,25,0,51595
286417,25,0,51595
286424,25,0,51595
286434,26,0,40843
286435,26,0,40843
286461,26,0,51595
286463,26,0,51595
286469,26,0,51595
286471,26,0,51595
286517,27,0,51595
286519,27,0,51595
286525,27,0,51595
286527,27,0,51595
286534,27,0,71389
286541,28,0,40843
286554,28,0,49042
286569,28,0,51595
286571,28,0,51595
286577,28,0,51595
286579,28,0,51595
286615,29,0,51595
286617,29,0,51595
286623,29,0,51595
286625,29,0,51595
286641,30,0,40843
286642,30,0,40843
286668,30,0,51595
286670,30,0,51595
286676,30,0,51595
286678,30,0,51595
286719,31,0,51595
286721,31,0,51595
286727,31,0,51595
286729,31,0,51595
286768,32,0,51595
286771,32,0,51595
286778,32,0,51595
286781,32,0,51595
286796,33,0,40843
286797,33,0,40843
286827,33,0,51595
286829,33,0,51595
286835,33,0,51595
286837,33,0,51595
286874,34,0,51595
286876,34,0,51595
286882,34,0,51595
286884,34,0,51595
286889,34,0,71389
286896,35,0,40843
286909,35,0,49042
286924,35,0,51595
286926,35,0,51595
286932,35,0,51595
286934,35,0,51595
286972,36,0,51595
286974,36,0,51595
286980,36,0,51595
286982,36,0,51595
286994,37,0,40843
286995,37,0,40843
287015,37,0,51595
287017,37,0,51595
287023,37,0,51595
287025,37,0,51595
287069,38,0,51595
287071,38,0,51595
287077,38,0,51595
287079,38,0,51595
287123,39,0,51595
287126,39,0,51595
287133,39,0,51595
287146,40,0,40843
287147,40,0,40843
287176,40,0,51595
287178,40,0,51595
287184,40,0,51595
287186,40,0,51595
287221,41,0,51595
287223,41,0,51595
287229,41,0,51595
287231,41,0,51595
287236,41,0,71389
287243,42,0,40843
287256,42,0,49042
287269,42,0,51595
287271,42,0,51595
287277,42,0,51595
287279,42,0,51595
287322,43,0,51595
287324,43,0,51595
287330,43,0,51595
287332,43,0,51595
287369,44,0,51595
287371,44,0,51595
287377,44,0,51595
287378,44,0,51595
287393,45,0,40843
287395,45,0,40843
287419,45,0,51595
287425,45,0,51595
287427,45,0,51595
287473,46,0,51595
287477,46,0,51595
287479,46,0,51595
287489,47,0,40843
287490,47,0,40843
287516,47,0,51595
287520,47,0,51595
287522,47,0,51595
287563,48,0,51595
287567,48,0,51595
287569,48,0,51595
287581,49,0,40843
287582,49,0,40843
287611,49,0,51595
287615,49,0,51595
287617,49,0,51595
287629,2,0,31721
287642,2,0,54305
287643,2,0,54305
287644,2,0,54305
287645,2,0,54305
287668,3,0,31721
287682,3,0,53185
287683,3,0,53185
287684,3,0,54305
287685,3,0,54305
287711,4,0,27792
287752,5,0,27792
287766,5,0,47585
287767,5,0,47585
287812,6,0,27792
287824,6,0,47585
287825,6,0,47585
287826,6,0,47585
287827,6,0,47585
287871,7,0,27792
287888,7,0,47585
287889,7,0,47585
287936,8,0,27792
287992,9,0,27792
288003,9,0,47585
288004,9,0,47585
288048,10,0,27792
288061,10,0,47585
288062,10,0,47585
288111,11,0,27792
288170,12,0,27792
288185,12,0,47585
288186,12,0,47585
288229,13,0,27792
288246,13,0,47585
288247,13,0,47585
288288,14,0,27792
288305,14,0,47585
288306,14,0,47585
288350,15,0,27792
288405,16,0,27792
288417,16,0,47585
288418,16,0,47585
288464,17,0,27792
288479,17,0,47585
288480,17,0,47585
288523,18,0,27792
288582,19,0,27792
288597,19,0,47585
288598,19,0,47585
288638,20,0,27792
288653,20,0,47585
288660,20,0,56545
288696,21,0,27792
288712,21,0,47585
288713,21,0,47585
288756,22,0,27792
288810,23,0,27792
288826,23,0,47585
288827,23,0,47585
288866,24,0,27792
288882,24,0,47585
288883,24,0,47585
288925,25,0,27792
288983,26,0,27792
288996,26,0,47585
288997,26,0,47585
289040,27,0,27792
289055,27,0,47585
289056,27,0,47585
289098,28,0,27792
289115,28,0,47585
289116,28,0,47585
289158,29,0,27792
289212,30,0,39888
289227,30,0,47585
289228,30,0,47585
289269,31,0,27792
289281,31,0,47585
289282,31,0,47585
289327,32,0,27792
289383,33,0,27792
289401,33,0,47585
289402,33,0,47585
289444,34,0,27792
289461,34,0,47585
289464,34,0,56545
289503,35,0,27792
289519,35,0,47585
289520,35,0,47585
289560,36,0,27792
289615,37,0,27792
289630,37,0,47585
289631,37,0,47585
289670,38,0,27792
289687,38,0,47585
289688,38,0,47585
289730,39,0,27792
289783,40,0,27792
289801,40,0,47585
289802,40,0,47585
289843,41,0,27792
289860,41,0,47585
289861,41,0,47585
289902,42,0,27792
289916,42,0,47585
289917,42,0,47585
289961,43,0,27792
290015,44,0,27792
290029,44,0,47585
290030,44,0,47585
290066,45,0,27792
290086,45,0,47585
290087,45,0,47585
290089,45,0,48876
290126,46,0,27792
290139,46,0,47585
290140,46,0,47585
290180,47,0,27792
290202,47,0,47585
290203,47,0,47585
290242,48,0,27792
290254,48,0,47585
290255,48,0,47585
290296,49,0,27792
290313,49,0,47585
290352,2,0,56943
290353,2,0,56943
290354,2,0,56943
290368,2,0,57777
290369,2,0,57777
290370,2,0,61423
290406,3,0,53482
290408,3,0,56943
290409,3,0,56943
290410,3,0,56943
290411,3,0,56943
290416,3,0,57777
290417,3,0,57777
290419,3,0,61423
290450,4,0,49553
290451,4,0,49553
290452,4,0,49553
290453,4,0,49553
290461,4,0,49553
290512,5,0,49553
290513,5,0,49553
290514,5,0,49553
290518,5,0,49553
290519,5,0,49553
290520,5,0,49553
290522,5,0,51057
290543,5,0,64397
290578,6,0,49553
290579,6,0,49553
290580,6,0,49553
290581,6,0,49553
290583,6,0,49553
290588,6,0,49553
290589,6,0,51057
290634,7,0,49553
290635,7,0,49553
290636,7,0,49553
290637,7,0,49553
290639,7,0,49553
290648,7,0,51057
290703,8,0,49553
290704,8,0,49553
290705,8,0,49553
290707,8,0,49553
290730,8,0,57494
290769,9,0,49553
290770,9,0,49553
290771,9,0,49553
290772,9,0,49553
290774,9,0,49553
290784,9,0,51057
290829,10,0,49553
290830,10,0,49553
290831,10,0,49553
290832,10,0,49553
290843,10,0,51057
290844,10,0,51057
290900,11,0,49553
290901,11,0,49553
290902,11,0,49553
290903,11,0,49553
290905,11,0,49553
290966,12,0,49553
290967,12,0,49553
290968,12,0,49553
290969,12,0,49553
290971,12,0,49553
290981,12,0,51057
291030,13,0,49553
291031,13,0,49553
291032,13,0,49553
291033,13,0,49553
291035,13,0,49553
291046,13,0,51057
291097,14,0,49553
291098,14,0,49553
291099,14,0,49553
291100,14,0,49553
291102,14,0,49553
291117,14,0,51057
291162,15,0,49553
291163,15,0,49553
291164,15,0,49553
291166,15,0,49553
291210,15,0,70822
291229,16,0,49553
291230,16,0,49553
291231,16,0,49553
291232,16,0,49553
291234,16,0,49553
291245,16,0,51057
291296,17,0,49553
291297,17,0,49553
291298,17,0,49553
291299,17,0,49553
291301,17,0,49553
291318,17,0,51057
291319,17,0,51057
291363,18,0,49553
291364,18,0,49553
291365,18,0,49553
291366,18,0,49553
291368,18,0,49553
291429,19,0,49553
291430,19,0,49553
291431,19,0,49553
291432,19,0,49553
291434,19,0,49553
291449,19,0,51057
291494,20,0,49553
291495,20,0,49553
291496,20,0,49553
291497,20,0,49553
291499,20,0,49553
291516,20,0,51057
291562,21,0,49553
291563,21,0,49553
291564,21,0,49553
291565,21,0,49553
291567,21,0,49553
291578,21,0,51057
291627,22,0,49553
291628,22,0,49553
291629,22,0,49553
291630,22,0,49553
291632,22,0,49553
291696,23,0,49553
291697,23,0,49553
291698,23,0,49553
291699,23,0,49553
291701,23,0,49553
291718,23,0,51057
291759,24,0,49553
291760,24,0,49553
291761,24,0,49553
291762,24,0,49553
291764,24,0,49553
291781,24,0,51057
291782,24,0,51057
291826,25,0,49553
291827,25,0,49553
291828,25,0,49553
291829,25,0,49553
291831,25,0,49553
291894,26,0,49553
291895,26,0,49553
291896,26,0,49553
291897,26,0,49553
291899,26,0,49553
291914,26,0,51057
291957,27,0,49553
291958,27,0,49553
291959,27,0,49553
291960,27,0,49553
291962,27,0,49553
291979,27,0,51057
292024,28,0,49553
292025,28,0,49553
292026,28,0,49553
292027,28,0,49553
292029,28,0,49553
292046,28,0,51057
292091,29,0,49553
292092,29,0,49553
292093,29,0,49553
292095,29,0,49553
292119,29,0,57494
292175,30,0,51057
292192,30,0,61649
292193,30,0,61649
292194,30,0,61649
292195,30,0,61649
292196,30,0,61649
292223,31,0,49553
292224,31,0,49553
292225,31,0,49553
292226,31,0,49553
292228,31,0,49553
292245,31,0,51057
292246,31,0,51057
292292,32,0,49553
292293,32,0,49553
292294,32,0,49553
292295,32,0,49553
292297,32,0,49553
292358,33,0,49553
292359,33,0,49553
292360,33,0,49553
292361,33,0,49553
292363,33,0,49553
292378,33,0,51057
292423,34,0,49553
292424,34,0,49553
292425,34,0,49553
292426,34,0,49553
292428,34,0,49553
292445,34,0,51057
292487,35,0,49553
292488,35,0,49553
292489,35,0,49553
292490,35,0,49553
292492,35,0,49553
292509,35,0,51057
292556,36,0,49553
292557,36,0,49553
292558,36,0,49553
292559,36,0,49553
292561,36,0,49553
292624,37,0,49553
292625,37,0,49553
292626,37,0,49553
292627,37,0,49553
292629,37,0,49553
292646,37,0,51057
292690,38,0,49553
292691,38,0,49553
292692,38,0,49553
292693,38,0,49553
292695,38,0,49553
292706,38,0,51057
292707,38,0,51057
292758,39,0,49553
292759,39,0,49553
292760,39,0,49553
292761,39,0,49553
292763,39,0,49553
292823,40,0,49553
292824,40,0,49553
292825,40,0,49553
292826,40,0,49553
292828,40,0,49553
292838,40,0,51057
292889,41,0,49553
292890,41,0,49553
292891,41,0,49553
292892,41,0,49553
292894,41,0,49553
292905,41,0,51057
292956,42,0,49553
292957,42,0,49553
292958,42,0,49553
292959,42,0,49553
292961,42,0,49553
292978,42,0,51057
293022,43,0,49553
293023,43,0,49553
293024,43,0,49553
293025,43,0,49553
293027,43,0,49553
293090,44,0,49553
293091,44,0,49553
293092,44,0,49553
293093,44,0,49553
293095,44,0,49553
293110,44,0,51057
293153,45,0,49553
293154,45,0,49553
293155,45,0,49553
293156,45,0,49553
293158,45,0,49553
293163,45,0,49553
293164,45,0,51057
293207,46,0,49553
293208,46,0,49553
293210,46,0,49553
293213,46,0,49553
293214,46,0,51057
293260,47,0,49553
293261,47,0,49553
293262,47,0,49553
293264,47,0,49553
293272,47,0,51057
293310,48,0,49553
293311,48,0,49553
293313,48,0,49553
293320,48,0,51057
293360,49,0,49553
293361,49,0,49553
293362,49,0,49553
293364,49,0,49553
293371,49,0,51057
293405,2,0,56866
293444,3,0,56866
293451,3,0,64189
293453,3,0,64189
293457,3,0,65309
293459,3,0,65309
293505,4,0,60260
293508,4,0,60260
293511,4,0,60260
293513,4,0,60260
293544,5,0,44546
293562,5,0,60260
293564,5,0,60260
293566,5,0,60260
293567,5,0,60260
293596,6,0,44546
293626,6,0,60260
293628,6,0,60260
293630,6,0,60260
293631,6,0,60260
293660,7,0,44546
293680,7,0,60260
293683,7,0,60260
293687,7,0,60260
293689,7,0,60260
293734,8,0,60260
293737,8,0,60260
293768,9,0,44546
293790,9,0,60260
293792,9,0,60260
293796,9,0,60260
293798,9,0,60260
293830,10,0,44546
293845,10,0,60260
293848,10,0,60260
293852,10,0,60260
293854,10,0,60260
293904,11,0,60260
293907,11,0,60260
293940,12,0,44546
293956,12,0,60260
293959,12,0,60260
293963,12,0,60260
293991,13,0,44546
294008,13,0,60260
294011,13,0,60260
294015,13,0,60260
294042,14,0,44546
294059,14,0,60260
294062,14,0,60260
294114,15,0,60260
294117,15,0,60260
294177,16,0,60260
294179,16,0,60260
294183,16,0,60260
294185,16,0,63269
294212,17,0,44546
294227,17,0,60260
294230,17,0,60260
294236,17,0,60260
294288,18,0,60260
294291,18,0,60260
294294,18,0,60260
294326,19,0,44546
294343,19,0,60260
294346,19,0,60260
294376,20,0,44546
294393,20,0,60260
294396,20,0,60260
294426,21,0,44546
294445,21,0,60260
294447,21,0,60260
294451,21,0,60260
294499,22,0,60260
294502,22,0,60260
294535,23,0,44546
294552,23,0,60260
294555,23,0,60260
294583,24,0,44546
294600,24,0,60260
294603,24,0,60260
294609,24,0,60260
294612,24,0,60260
294659,25,0,60260
294662,25,0,60260
294692,26,0,44546
294710,26,0,60260
294713,26,0,60260
294742,27,0,44546
294759,27,0,60260
294762,27,0,60260
294793,28,0,44546
294811,28,0,60260
294814,28,0,60260
294867,29,0,60260
294870,29,0,60260
294905,30,0,44546
294930,30,0,72356
294956,31,0,44546
294974,31,0,60260
294977,31,0,60260
295025,32,0,60260
295027,32,0,60260
295057,33,0,44546
295073,33,0,60260
295076,33,0,60260
295108,34,0,44546
295126,34,0,60260
295129,34,0,60260
295158,35,0,44546
295176,35,0,60260
295179,35,0,60260
295232,36,0,60260
295235,36,0,60260
295270,37,0,44546
295288,37,0,60260
295291,37,0,60260
295320,38,0,44546
295337,38,0,60260
295340,38,0,60260
295344,38,0,60260
295390,39,0,60260
295393,39,0,60260
295422,40,0,44546
295437,40,0,60260
295440,40,0,60260
295444,40,0,60260
295446,40,0,60260
295474,41,0,44546
295493,41,0,60260
295495,41,0,60260
295525,42,0,44546
295548,42,0,60260
295551,42,0,60260
295602,43,0,60260
295605,43,0,60260
295633,44,0,44546
295653,44,0,60260
295656,44,0,60260
295687,45,0,44546
295707,45,0,60260
295709,45,0,60260
295711,45,0,60260
295712,45,0,60260
295763,46,0,60260
295765,46,0,60260
295767,46,0,60260
295768,46,0,60260
295798,47,0,44546
295813,47,0,60260
295815,47,0,60260
295819,47,0,60260
295821,47,0,60260
295864,48,0,60260
295866,48,0,60260
295870,48,0,60260
295872,48,0,60260
295920,49,0,60260
295922,49,0,60260
295926,49,0,60260
295928,49,0,60260
295929,2,0,25600
295935,2,0,60426
295936,2,0,60426
295964,3,0,25600
295971,3,0,59306
295972,3,0,59306
295974,3,0,59306
295977,3,0,60426
295978,3,0,60426
296010,4,0,55377
296015,4,0,55377
296018,4,0,55377
296039,5,0,20000
296040,5,0,39763
296057,5,0,55377
296058,5,0,55377
296061,5,0,55377
296062,5,0,55377
296082,6,0,20000
296098,6,0,55377
296099,6,0,55377
296102,6,0,55377
296104,6,0,55377
296122,7,0,20000
296143,7,0,55377
296144,7,0,55377
296150,7,0,55377
296153,7,0,55377
296194,8,0,55377
296195,8,0,55377
296203,8,0,55377
296215,9,0,20000
296238,9,0,55377
296239,9,0,55377
296247,9,0,55377
296251,9,0,55377
296263,10,0,20000
296284,10,0,55377
296285,10,0,55377
296292,10,0,55377
296294,10,0,55377
296296,10,0,55377
296338,11,0,55377
296339,11,0,55377
296347,11,0,55377
296356,12,0,20000
296357,12,0,39763
296380,12,0,55377
296381,12,0,55377
296387,12,0,55377
296389,12,0,55377
296405,13,0,20000
296429,13,0,55377
296430,13,0,55377
296436,13,0,55377
296439,13,0,55377
296455,14,0,20000
296478,14,0,55377
296479,14,0,55377
296487,14,0,55377
296491,14,0,55377
296522,15,0,55377
296523,15,0,55377
296531,15,0,55377
296535,15,0,55377
296545,16,0,20000
296573,16,0,55377
296574,16,0,55377
296579,16,0,55377
296591,17,0,20000
296614,17,0,55377
296615,17,0,55377
296625,17,0,55377
296658,18,0,55377
296659,18,0,55377
296665,18,0,55377
296668,18,0,55377
296681,19,0,20000
296702,19,0,55377
296703,19,0,55377
296711,19,0,55377
296714,19,0,55377
296727,20,0,20000
296752,20,0,55377
296753,20,0,55377
296761,20,0,55377
296765,20,0,55377
296774,21,0,20000
296803,21,0,55377
296804,21,0,55377
296809,21,0,55377
296844,22,0,55377
296845,22,0,55377
296853,22,0,55377
296865,23,0,20000
296889,23,0,55377
296890,23,0,55377
296898,23,0,55377
296910,24,0,20000
296927,24,0,55377
296928,24,0,55377
296938,24,0,55377
296941,24,0,55377
296979,25,0,55377
296980,25,0,55377
296988,25,0,55377
296999,26,0,20000
297026,26,0,55377
297027,26,0,55377
297035,26,0,55377
297044,27,0,20000
297070,27,0,55377
297071,27,0,55377
297079,27,0,55377
297083,27,0,55377
297092,28,0,20000
297119,28,0,55377
297120,28,0,55377
297128,28,0,55377
297132,28,0,55377
297163,29,0,55377
297164,29,0,55377
297172,29,0,55377
297182,30,0,20000
297226,30,0,67473
297227,30,0,67473
297228,31,0,20000
297249,31,0,55377
297250,31,0,55377
297260,31,0,55377
297300,32,0,55377
297301,32,0,55377
297306,32,0,55377
297315,33,0,20000
297339,33,0,55377
297340,33,0,55377
297348,33,0,55377
297351,33,0,55377
297361,34,0,20000
297387,34,0,55377
297388,34,0,55377
297396,34,0,55377
297406,35,0,20000
297434,35,0,55377
297435,35,0,55377
297443,35,0,55377
297476,36,0,55377
297477,36,0,55377
297483,36,0,55377
297495,37,0,20000
297522,37,0,55377
297523,37,0,55377
297531,37,0,55377
297540,38,0,20000
